,id,word,confidence,positivity,negativity,sense
229643,14319454-n,کم قند خونی کمی قند خون کاهش قند خون,0.5,0.0,0.625,0
229668,14324795-n,اختلال حس لمس بصورت خارش,1.0,0.0,0.625,0
229670,14325220-n,اشتیاق وعلاقه شدید,0.34,0.0,0.5,0
229671,14325220-n,احساسات تند وشدید,0.07,0.0,0.5,0
229675,14325732-n,قولنج,1.0,0.0,0.625,0
229678,00910973-v,قولنج,0.61,0.0,0.5,0
229679,14325732-n,قولنج روده,0.24,0.0,0.625,0
229680,14325732-n,شکم درد,0.28,0.0,0.625,0
229682,00910973-v,شکم درد,0.64,0.0,0.5,0
229683,14325732-n,دل‌پیچه,0.29,0.0,0.625,0
229684,14325732-n,قولنجی,0.4,0.0,0.625,0
229685,14325902-n,درد قفسه سینه,0.6,0.0,0.5,0
229686,14326190-n,قاعدگی دردناک,0.6,0.0,0.75,0
229687,14326305-n,دیسمنوره اولیه,0.6,0.0,0.875,0
229688,14326458-n,دیسمنوره ثانویه,0.6,0.0,0.5,0
229691,14327125-n,بواسیر,1.0,0.0,0.5,0
229692,14327125-n,هموروئید,0.26,0.0,0.5,0
229705,14327878-n,سر درد همراه با تهوع,0.6,0.0,0.5,0
229707,14327970-n,سینوس سردرد,0.6,0.0,0.5,0
229710,14328720-n,درد پستان,0.6,0.0,0.5,0
229711,14328894-n,ران درد,0.6,0.0,0.625,0
229712,14328966-n,درد رحم,0.6,0.0,0.625,0
229715,14329159-n,قولنج کلیه,0.6,0.0,0.5,0
229716,14329262-n,درد عصبی,0.6,0.0,0.75,0
229720,14330046-n,پهلودرد,0.24,0.0,0.625,0
229721,14330046-n,درد پهلوو عضلات سینه,1.0,0.0,0.625,0
229722,14330201-n,پادرد,0.6,0.0,0.5,0
229723,14330265-n,راست‌روده‌درد,0.6,0.0,0.625,0
229729,14330833-n,درد تولد,0.24,0.0,0.5,0
229730,14330833-n,دردهای نیروی کار,0.64,0.0,0.5,0
229735,14331873-n,شعرم,0.24,0.0,0.625,0
229738,14333058-n,دردزایی گرمایی,0.6,0.0,0.5,0
229746,14335223-n,درد یا سوزش قلب,0.24,0.0,0.625,0
229747,14335223-n,سوزش معده,1.0,0.0,0.625,0
229753,14336317-n,بدگواری,1.0,0.0,0.75,0
229754,14336317-n,اختلا ل هضم,0.37,0.0,0.75,0
229755,14336317-n,ناراحتی معده,0.24,0.0,0.75,0
229756,14336317-n,رودل,0.33,0.0,0.75,0
229757,14336317-n,سوء هاضمه,0.39,0.0,0.75,0
229758,14338942-n,التهاب قلب,0.6,0.0,0.5,0
229764,14339682-n,اماس برون شامه قلب,0.6,0.0,0.625,0
229765,14339914-n,ورم بافته‌های زنبوری,0.6,0.0,0.625,0
229766,14340091-n,تورم گردن رحم,0.6,0.0,0.625,0
229769,14340734-n,کلانژیت,0.6,0.0,0.75,0
229770,14340822-n,کوله سیستیت,0.6,0.0,0.75,0
229771,14341091-n,ورم مخاط روده بزرگ,1.0,0.0,0.625,0
229772,14341091-n,بیماری التهابی روده,0.24,0.0,0.625,0
229773,14341091-n,اماس قولون,0.33,0.0,0.625,0
229774,14341253-n,اماس مهبل,0.6,0.0,0.5,0
229775,14341432-n,ورم ملتحمه,1.0,0.0,0.5,0
229776,14341432-n,اماس ملتحمه,1.0,0.0,0.5,0
229777,14341923-n,دیورتیکول,0.6,0.0,0.875,0
229778,14342132-n,ورم دماغ,1.0,0.0,0.75,0
229779,14342132-n,التهاب مغزی,0.24,0.0,0.75,0
229780,14342132-n,اماس مخ,1.0,0.0,0.75,0
229781,14342132-n,ورم مغز,0.76,0.0,0.75,0
229798,14344997-n,اماس روده,0.6,0.0,0.625,0
229799,14345168-n,نکروزان روده,0.6,0.0,0.875,0
229800,14345455-n,اپیدیدیمیت,0.6,0.0,0.75,0
229801,14345552-n,اپی گلوتیت,0.6,0.0,0.875,0
229802,14345815-n,ازوفاژیت,0.6,0.0,0.625,0
229805,14346416-n,التهاب معده,0.6,0.0,0.75,0
229806,14346606-n,گاستریت حاد,0.6,0.0,0.5,0
229807,14346731-n,گاستریت مزمن,0.6,0.0,0.625,0
229808,14346909-n,ورم زبان,0.6,0.0,0.625,0
229810,14347695-n,اماس روده‌دراز,0.6,0.0,0.625,0
229811,14347993-n,اماس عنبیه,0.6,0.0,0.5,0
229812,14348300-n,اماس قرنیه,0.6,0.0,0.75,0
229817,14349043-n,التهاب حنجره,0.6,0.0,0.5,0
229818,14349541-n,ورم غده‌های خلط‌ی,0.6,0.0,0.625,0
229820,14349807-n,التهاب زائده پستانی,0.6,0.0,0.625,0
229826,14350837-n,پی اماس,0.6,0.0,0.5,0
229827,14351002-n,اماس تخم دان,0.6,0.0,0.75,0
229828,14351094-n,اماس خایه,0.6,0.0,0.875,0
229829,14351321-n,اماس استخوان,0.6,0.0,0.625,0
229830,14351490-n,التهاب موضعی و مخرب استخوان,0.6,0.0,0.625,0
229833,14351995-n,التهاب تخمدان,0.6,0.0,0.5,0
229835,14352163-n,زخم بد بوی بینی,0.6,0.0,0.75,0
229836,14352334-n,خوشگوشت تبسی,0.6,0.0,0.75,0
229837,14352687-n,التهاب صفاق,1.0,0.0,0.625,0
229838,14352687-n,التهاب صفاقی,0.24,0.0,0.625,0
229839,14352687-n,پریتونیت,0.52,0.0,0.625,0
229840,14352890-n,التهاب وریدها,0.6,0.0,0.625,0
229842,14353314-n,چند پی تبسی,1.0,0.0,0.75,0
229843,14353314-n,چند نوریت,0.24,0.0,0.75,0
229848,14354462-n,پیش ایستانه تبسی,0.6,0.0,0.875,0
229849,14354960-n,اماس شبکیه,0.6,0.0,0.625,0
229850,14355060-n,ورم غشاءمخاطی بینی,0.24,0.0,0.5,0
229851,14355238-n,ورم درون حفره‌های سر یا جیب‌های هوایی,0.6,0.0,0.625,0
229853,14355643-n,اماس صلبیه,0.6,0.0,0.625,0
229854,14355901-n,مهره تبسی,0.6,0.0,0.75,0
229857,14356328-n,ورم غشا زلالی,0.6,0.0,0.625,0
229858,14356578-n,ورم زانو,0.24,0.0,0.625,0
229859,14356578-n,التهاب تاندون,1.0,0.0,0.625,0
229865,14357160-n,ورم و التهاب تیروئید,0.6,0.0,0.625,0
229866,14357251-n,ورم لوزه,0.6,0.0,0.5,0
229867,14357370-n,اماس نای,0.6,0.0,0.625,0
229869,14357853-n,رنگینه‌تبسی,0.6,0.0,0.5,0
229871,14358335-n,اماس یا ورم مهبل,0.6,0.0,0.5,0
229872,14358474-n,آماس دریچه,0.6,0.0,0.5,0
229874,14358993-n,ورم فرج,0.6,0.0,0.625,0
229890,14360459-n,گرفتگی عضلات,1.0,0.0,0.75,0
229891,14360459-n,اسپاسم عضلات,0.24,0.0,0.75,0
229892,14360459-n,تشنج موضعی,0.62,0.0,0.75,0
229893,14360459-n,چنگه,0.78,0.0,0.75,0
229907,14362593-n,بلوک قلبی,0.6,0.0,0.5,0
229908,14362593-n,بلوک دهلیزی,0.6,0.0,0.5,0
229916,14365119-n,سرویس ارام والیبال توپ با حرکت کند در هوا,0.24,0.0,0.5,0
229919,14365619-n,درجه حرارت بالاتر از صد,0.6,0.625,0.125,1
229922,14366225-n,دیسپلازی فیبری از استخوان,0.6,0.0,0.625,0
229938,14369744-n,عسرالتنفس,1.0,0.0,0.875,0
229939,14369744-n,عسرالنفس,0.24,0.0,0.875,0
229940,14369744-n,ناراحتی درتنفس,0.74,0.0,0.875,0
229946,14370825-n,نزف الدم رحم,0.6,0.0,0.625,0
229955,14372738-n,کم خونی,1.0,0.5,0.25,1
229956,14373057-n,علامت خروج,0.6,0.0,0.625,0
229970,14377375-n,هذیان از آزار و اذیت,0.6,0.0,0.625,0
229982,00039318-r,همانا,0.66,0.5,0.0,1
229983,00039941-r,همانا,0.53,0.5,0.125,1
229988,14379360-n,صحت روانی,0.6,0.75,0.0,1
229989,14379360-n,تعادل روانی,0.6,0.75,0.0,1
229991,14379829-n,معقولیت,0.24,0.625,0.0,1
229994,14398067-n,بیماری روانی,1.0,0.125,0.5,1
230001,14381249-n,اختلال وحشت,0.6,0.0,0.75,0
230011,14382871-n,ترس از درد,0.6,0.0,0.625,0
230016,14383759-n,خواب هراسی,0.6,0.0,0.5,0
230017,14383848-n,الودگی هراسی,0.6,0.0,0.5,0
230029,14385734-n,شیطان هراسی,0.6,0.125,0.5,1
230031,14385919-n,اسیب هراسی,0.6,0.0,0.625,0
230033,14386130-n,اختلال استرس پس از سانحه,0.6,0.0,0.625,0
230034,14386475-n,اختلال روان‌تنی,0.6,0.0,0.5,0
230035,14386697-n,اختلال تبدیلی,1.0,0.0,0.5,0
230036,14386697-n,واکنش تبدیلی,0.24,0.0,0.5,0
230037,14386697-n,هیستری تبدیلی,0.24,0.0,0.5,0
230042,14387477-n,بی‌اختیاری دفع,0.6,0.0,0.75,0
230044,14387807-n,اختلال شخصیت,0.6,0.5,0.0,1
230045,14387975-n,تعدیل وتنظ‌یم غلط,0.6,0.0,0.625,0
230046,14388139-n,اختلال شخصیت ضد اجتماعی,0.24,0.5,0.125,1
230047,14388139-n,شخصیت جامعه ستیز,1.0,0.5,0.125,1
230055,14388758-n,شخصیت اسکیزوتایپال,0.24,0.125,0.625,1
230056,14388910-n,اختلال عاطفی,1.0,0.125,0.625,1
230057,14388910-n,عمده مبتلا به اختلال,0.24,0.125,0.625,1
230058,14388910-n,اختلال هیجانی,0.57,0.125,0.625,1
230064,14389909-n,افسرده خویی,1.0,0.0,0.625,0
230065,14389909-n,افسردگی افسرده خویی,0.24,0.0,0.625,0
230072,14391480-n,افسردگی تک قطبی,0.6,0.0,0.625,0
230073,14391660-n,اختلال جنون,0.24,0.0,0.625,0
230076,14392318-n,جنون انجام کارهای بزرگ,0.6,0.0,0.5,0
230077,14392639-n,اختلال دو قطبی,1.0,0.0,0.625,0
230078,14392639-n,جنون و افسردگی,0.24,0.0,0.625,0
230079,14392639-n,جنون افسردگی بیماری,0.4,0.0,0.625,0
230080,14392639-n,جنون جنون و افسردگی,0.32,0.0,0.625,0
230081,14392639-n,بیماری اختلال دوقطبی,1.0,0.0,0.625,0
230086,14393161-n,روان‌نژندی,0.35,0.125,0.5,1
230087,14393161-n,ناراحتی روانی در اثر حالت عصبی,1.0,0.125,0.5,1
230088,14393161-n,نژندی,0.24,0.125,0.5,1
230089,14393438-n,روان رنجوری هیستریک,0.24,0.0,0.75,0
230090,14393438-n,هیجان زیاد,0.27,0.0,0.75,0
230092,14393958-n,روان رنجوری اضطرابی,0.6,0.5,0.25,1
230114,14398279-n,هذیان خمری,0.6,0.0,0.5,0
230115,14398390-n,پارانویا,0.6,0.0,0.75,0
230123,14398929-n,اسکیزوفرنی مرزی,1.0,0.0,0.625,0
230124,14398929-n,اسکیزوفرنی نهفته,0.24,0.0,0.625,0
230145,14401240-n,مثانه شل,0.6,0.0,0.5,0
230147,14401644-n,مثانه اسپاستیک,0.6,0.0,0.625,0
230148,14402015-n,نارساگویی عضوی,0.6,0.0,0.5,0
230169,14409137-n,آب گرم,0.6,0.0,0.875,0
230170,14409880-n,زمان سخت,0.6,0.0,0.5,0
230172,14409880-n,خشن سورتمه,0.6,0.0,0.5,0
230199,14424517-n,تر و تازگی,0.77,0.625,0.0,1
230205,14425974-n,نارسی,1.0,0.0,0.625,0
230206,14425974-n,عدم بلوغ,0.24,0.0,0.625,0
230207,14425974-n,نابالغی,0.72,0.0,0.625,0
230226,14428655-n,ایمنی زیستی سطح ١,0.6,0.75,0.0,1
230227,14428796-n,ایمنی زیستی در سطح ۲,0.6,0.5,0.0,1
230229,14429150-n,ایمنی زیستی در سطح ۴,0.6,0.5,0.0,1
230234,14433001-n,مقام سلط‌نت,0.71,0.5,0.0,1
230249,14438125-n,سرشناسی,0.24,0.5,0.0,1
230252,14440137-n,فضیحت,0.24,0.0,0.5,0
230260,14447019-n,احساس مرض,0.35,0.0,0.75,0
230261,14447525-n,ناز و نعمت,0.27,0.75,0.0,1
230262,14447525-n,سلا متی و خوشی,0.57,0.75,0.0,1
230283,14454450-n,آلودگی به شپش . آلودگی به شپش یا شپشک,1.0,0.0,0.75,0
230284,14454450-n,الودگی به شپش,0.62,0.0,0.75,0
230292,14456752-n,عوری,0.24,0.625,0.0,1
230294,14457041-n,طاسی,1.0,0.0,0.5,0
230296,14457041-n,بیمویی,0.24,0.0,0.5,0
230297,14457630-n,آلوپسی آره آتا,0.6,0.0,0.5,0
230307,14459422-n,کاملیت,0.24,0.0,0.5,0
230308,14459422-n,حد اعلای ترقی,1.0,0.0,0.5,0
230309,14459422-n,بالاترین درجه,0.61,0.0,0.5,0
230324,14463331-n,نقیصه یاخدشه در زندگی قهرمان,0.6,0.0,0.625,0
230335,14466122-n,هیدرونفروز,0.6,0.0,0.625,0
230344,14468348-n,پیرکودکی,0.6,0.0,0.5,0
230353,14471224-n,مهره‌ترک,0.6,0.0,0.625,0
230365,14474052-n,کامکاری,0.24,0.75,0.0,1
230368,14475273-n,خاک زرگری یا خاک معدن قابل استفاده,0.35,0.5,0.0,1
230369,14977741-n,خاک زرگری یا خاک معدن قابل استفاده,0.6,0.625,0.0,1
230373,14476205-n,پنیر سخت,0.6,0.0,0.875,0
230377,14478433-n,افلاس,0.43,0.0,0.625,0
230378,14493613-n,افلاس,1.0,0.0,0.5,0
230380,14478433-n,تنگدستی,0.15,0.0,0.625,0
230381,14493613-n,تنگدستی,0.37,0.0,0.5,0
230383,14478862-n,ورشکستگی بانکی,0.6,0.0,0.625,0
230394,14482852-n,خفیه,0.11,0.125,0.5,1
230407,14495761-n,چرکینی,0.26,0.0,0.625,0
230414,14495761-n,نجسی,0.24,0.0,0.625,0
230436,14493145-n,بی‌نوایی,1.0,0.0,0.625,0
230437,14493613-n,بیچیزی,0.28,0.0,0.5,0
230438,14493613-n,فاقه,0.24,0.0,0.5,0
230439,14493613-n,مسکنت,0.24,0.0,0.5,0
230445,14494716-n,شرایط بهداشتی,0.6,0.25,0.5,1
230452,14890659-n,گریس,0.26,0.5,0.0,1
230457,14499111-n,درهم و برهمی و کثافت,1.0,0.0,0.75,0
230458,14499111-n,کثافت کاری,0.32,0.0,0.75,0
230468,14503528-n,بد دهنی,0.6,0.0,0.625,0
230474,14504726-n,ضلال,0.33,0.0,0.75,0
230475,14504726-n,غوایت,0.24,0.0,0.75,0
230476,14504889-n,انحنای ستون فقرات,0.6,0.0,0.5,0
230488,14506403-n,کوتولگی,0.6,0.125,0.625,1
230489,14506656-n,عدم تحمل لاکتوز,0.24,0.0,0.625,0
230490,14506656-n,کمبود لاکتاز,0.24,0.0,0.625,0
230491,14506656-n,عدم تحمل شیر,1.0,0.0,0.625,0
230501,14509583-n,تنگی غلاف حشفه,0.6,0.5,0.125,1
230503,14510104-n,مسمومیت قلیایی,0.6,0.0,0.5,0
230504,14510247-n,مسمومیت با کافئین,0.6,0.0,0.5,0
230508,14510955-n,مرض قارچی برخی گیاهان دراثرسگاله,0.6,0.0,0.75,0
230512,14512088-n,مسمومیت با پاراکوات,0.6,0.0,0.75,0
230513,14512270-n,مسمومیت با پاراتیون,0.6,0.0,0.625,0
230515,14512674-n,مسمومیت سالیسیلات,0.6,0.0,0.5,0
230517,14514685-n,نیلوفر آبی - زمین,0.6,0.625,0.25,1
230524,14517067-n,آلودگی‌های زیست تخریب پذیر,0.6,0.25,0.5,1
230533,14518539-n,نوف الایی الودگی صدا,1.0,0.0,0.75,0
230534,14518539-n,آلودگی صدا,0.24,0.0,0.75,0
230535,14518671-n,الودگی گرمایی,0.6,0.0,0.5,0
230544,14522113-n,خوب آب و هوا,0.6,0.625,0.0,1
230545,14523090-n,آب و هوای بد,0.24,0.125,0.5,1
230553,14528193-n,ایمنی به دست آورد,0.6,0.625,0.0,1
230584,14536085-n,نمساری,0.6,0.0,0.625,0
230585,14536085-n,چسبانکی,0.6,0.0,0.625,0
230586,14536438-n,خشکیدگی,1.0,0.0,0.5,0
230595,14537250-n,بیحاصلی,0.24,0.0,0.5,0
230599,14538811-n,ایمنی زیستی,0.6,0.5,0.0,1
230606,14542320-n,خطر سلامت,0.6,0.625,0.25,1
230615,14545845-n,فقدان کشیدگی طبیعی عضلانی فقدان تونوس,0.43,0.0,0.5,0
230616,14545845-n,فقدان کشیدگی طبیعی عضلانی,0.64,0.0,0.5,0
230617,14545845-n,ضعف مادرزادی عضلات,0.24,0.0,0.5,0
230624,14548105-n,ضعف بنیه وعوارض ان,0.61,0.5,0.0,1
230625,14548105-n,سوءهاضمه,0.72,0.5,0.0,1
230626,14548343-n,عدم قابلیت,0.29,0.0,0.75,0
230627,14548343-n,ازکارافتادگی,0.6,0.0,0.75,0
230629,14549070-n,عدم همکاری عضلا ت محرکه,0.6,0.125,0.625,1
230642,14550797-n,آسیب شنوایی,0.24,0.0,0.5,0
230643,14550797-n,اختلال شنوایی,1.0,0.0,0.5,0
230651,14551704-n,کری بسامدی,1.0,0.125,0.625,1
230652,14551822-n,کر - لالی,0.6,0.125,0.5,1
230653,14551986-n,بکم,0.24,0.0,0.75,0
230654,14551986-n,بکامه,0.24,0.0,0.75,0
230655,14552205-n,تخفیف درد,0.6,0.0,0.75,0
230656,14552477-n,فقدان حس شامه,0.6,0.0,0.625,0
230664,14554345-n,کمی بینایی در نور زیاد,1.0,0.25,0.5,1
230665,14554345-n,روزکوری,0.24,0.25,0.5,1
230666,14554345-n,مرض روز کوری,0.5,0.25,0.5,1
230670,14554853-n,مرض شبکوری,0.31,0.25,0.625,1
230671,14554853-n,شب‌کوری,1.0,0.25,0.625,1
230672,14554853-n,اماس نوبتی در چشم اسب,0.24,0.25,0.625,1
230694,14558700-n,فلج ناقص پا,0.6,0.0,0.5,0
230710,14560253-n,رد و بدل کردن پاها,0.24,0.0,0.5,0
230711,14560253-n,تعظیم پاها,0.52,0.0,0.5,0
230723,14566308-n,التهاب لگنچه و کلیه,0.6,0.0,0.625,0
230727,14567421-n,اماس مجرای پیشاب,0.6,0.0,0.75,0
230728,14567571-n,اورتریت غیر اختصاصی,0.6,0.0,0.5,0
230729,14567956-n,چرب سرگینی,0.6,0.25,0.5,1
230733,14568986-n,درد و ورم ساق پا,0.6,0.0,0.625,0
230746,14571618-n,الیگواسپرمی,0.6,0.0,0.75,0
230747,14571714-n,زورپیچ,0.6,0.0,0.75,0
230753,14573553-n,واریس,0.6,0.0,0.625,0
230772,14582870-n,شربت یا هر چیز خوشمزه که دارو و,0.14,0.5,0.0,1
230868,14604286-n,سیترولین,0.6,0.0,0.625,0
230881,14607378-n,اورنیتین,0.6,0.0,0.625,0
230920,14618050-n,مواد شوینده آنیونی,0.24,0.0,0.5,0
230921,14618050-n,مواد شوینده غیر یونی,0.72,0.0,0.5,0
230939,14622893-n,عنصر شیمیایی,0.33,0.0,0.5,0
231726,14718715-n,لحیم قلع,0.6,0.0,0.5,0
231795,14734625-n,آلبومین,0.6,0.625,0.0,1
231810,14738052-n,آنزیم‌های سیکلواکسیژناز - ١,0.6,0.5,0.0,1
231811,14738295-n,آنزیم‌های سیکلواکسیژناز - ۲,0.6,0.0,0.625,0
231903,14754705-n,آلیزارین زرد,0.6,0.0,0.625,0
231920,14975779-n,کاغذ پوست,0.6,0.5,0.0,1
231944,14762664-n,دستکش چرم,0.6,0.625,0.0,1
231962,14767087-n,دی اکسید نیتروژن,0.6,0.5,0.0,1
231967,14767796-n,آرژنین,0.6,0.0,0.5,0
231980,14768854-n,هنر مقاله,0.6,0.5,0.0,1
232039,14776523-n,تلخ اصل,0.6,0.0,0.5,0
232120,14788332-n,جوهر کره,0.6,0.0,0.5,0
232148,14791830-n,اسید کاپریک,0.6,0.0,0.625,0
232149,14792146-n,اسید کاپریلیک موجود در,0.6,0.0,0.75,0
232154,14793393-n,الماس سیاه,0.24,0.0,0.625,0
232207,14801146-n,هیئت مدیره پوستر,0.32,0.75,0.0,1
232208,14801146-n,پوستر هیئت مدیره,0.24,0.75,0.0,1
232209,14801146-n,کاغذ مقوایی,1.0,0.75,0.0,1
232215,14801845-n,آهن شمش,0.6,0.5,0.0,1
232219,14802262-n,اهن ورزیده اهن نرم اهن ورزیده اهن معمولی,0.6,0.0,0.5,0
232288,14815530-n,زغال سنگ بخار,0.6,0.5,0.0,1
232293,14816064-n,روغن ماهی کاد,0.6,0.0,0.625,0
232332,14825243-n,کراتین,0.6,0.0,0.5,0
232341,14826767-n,سیانور,0.35,0.125,0.5,1
232407,14842019-n,تنفس بدبو,0.6,0.0,0.625,0
232630,14879247-n,در کاغذ بسته بندی روبان دار پیچیدن,0.6,0.625,0.0,1
232699,14890659-n,دستگاه روغن زنی,0.25,0.5,0.0,1
232700,14890659-n,ماده روان کننده‌ها پل,0.24,0.5,0.0,1
232701,14890659-n,روان سازنده,0.37,0.5,0.0,1
232703,14891425-n,سبز طلا,0.6,0.0,0.5,0
232840,14913518-n,سولفید هیدروژن,0.6,0.0,0.75,0
232967,14934998-n,کتانی مقاله,0.24,0.5,0.0,1
233144,14960721-n,عصب و گاز,0.24,0.0,0.5,0
233145,14960721-n,عامل شیمیایی عصبی گاز عصب,1.0,0.0,0.5,0
233335,15001212-n,رنگ رادیواپک,0.6,0.0,0.5,0
233372,15007377-n,نبرن,0.6,0.0,0.625,0
233495,15029292-n,آنتی بادی گلبول‌های,0.24,0.0,0.5,0
233496,15029292-n,آنتی بادی هتروفیل,1.0,0.0,0.5,0
233513,15034454-n,زاز,0.6,0.0,0.75,0
233520,15036321-n,سم عصب گرا,0.24,0.5,0.0,1
233580,15046716-n,اب شیرین,0.6,0.0,0.625,0
233705,15071684-n,فاکتور ضد هموفیلی,0.6,0.0,0.625,0
233706,15071684-n,گلوبولین ضد هموفیلی,0.6,0.0,0.625,0
233753,15079656-n,شیمی نمک الی گلیسرول و اسید اولئیک,0.6,0.0,0.625,0
233776,15083819-n,بدون سرب بنزین,0.24,0.0,0.75,0
233777,15083819-n,بنزین بدون سرب,1.0,0.0,0.75,0
233800,15087244-n,وانادیم فولاد,0.6,0.5,0.125,1
233873,15100479-n,چوب خام و,0.6,0.0,0.5,0
233896,15104488-n,پشم خام,0.6,0.0,0.625,0
233897,15105008-n,پشم خام,0.6,0.0,0.5,0
234072,15138903-n,ماه‌عسل,0.6,0.625,0.0,1
234091,15143477-n,ممات,0.27,0.0,0.625,0
234139,15154190-n,کودنی در اثر پیری,0.59,0.125,0.5,1
234140,15154190-n,فرتوتی,0.24,0.125,0.5,1
234141,15154190-n,ضعف پیری,0.41,0.125,0.5,1
234266,15171307-n,دوره آخرزمان,0.43,0.5,0.0,1
234267,15171307-n,روز رستاخیر,0.41,0.5,0.0,1
234268,15171307-n,صاعقه روز رستاخیز,0.24,0.5,0.0,1
234269,15171307-n,روز داوری,0.37,0.5,0.0,1
234334,15202131-n,مشترک سال,0.24,0.0,0.5,0
234335,15202131-n,۳۶۵ روز,1.0,0.0,0.5,0
234340,15202532-n,سال کم محصول,0.6,0.125,0.625,1
234551,15245515-n,حین,0.45,0.75,0.0,1
234552,15245515-n,اثنا,0.09,0.75,0.0,1
234595,15252770-n,بالاخره,1.0,0.0,0.625,0
234601,15253895-n,به مردمان عصر طلایی,0.35,0.0,0.5,0
